EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-5-12,20,15,10,17,9,6,87,70,53,1020,1014,1010,16,16,13,40,24,58,0.51,7,Rain,250
2015-5-13,10,7,4,6,4,2,82,74,65,1031,1026,1020,16,16,14,29,14,43,0.00,7,,280
2015-5-14,15,9,2,5,2,0,85,62,39,1033,1029,1024,16,16,16,23,9,27,0.00,0,,36
2015-5-15,23,17,11,16,9,3,93,70,47,1024,1020,1016,16,15,2,37,15,45,7.37,5,Rain,179
2015-5-16,23,21,18,17,16,15,87,78,68,1021,1019,1016,16,13,3,32,10,42,6.35,7,Rain-Thunderstorm,225
2015-5-17,26,22,17,19,17,16,87,76,64,1022,1021,1018,16,15,11,19,8,26,0.25,6,Rain,158
2015-5-18,26,23,20,19,18,17,87,76,64,1018,1017,1015,16,15,4,24,16,32,3.05,4,Rain,211
2015-5-19,21,16,9,18,10,4,84,73,61,1019,1016,1013,16,16,14,32,18,42,0.00,6,,268
2015-5-20,11,8,6,4,1,-2,71,58,44,1022,1020,1017,16,16,16,24,12,34,0.00,5,,305
2015-5-21,15,12,8,4,2,-2,76,55,33,1018,1016,1014,16,16,16,26,12,37,0.00,6,,244
2015-5-22,14,9,4,6,1,-5,70,49,27,1027,1021,1015,16,16,16,35,16,48,T,2,,267
2015-5-23,19,11,2,2,-2,-8,82,49,15,1031,1029,1027,16,16,16,19,9,26,0.00,0,,228
2015-5-24,26,18,11,11,6,2,56,42,28,1027,1025,1021,16,16,16,24,12,31,0.00,1,,201
2015-5-25,29,24,19,19,13,6,68,54,39,1021,1018,1016,16,16,11,39,21,48,1.27,3,Rain,196
2015-5-26,29,24,20,17,17,15,76,62,47,1020,1017,1015,16,16,16,27,17,37,1.52,3,,200
2015-5-27,29,23,17,19,16,14,90,65,40,1020,1017,1014,16,14,4,32,22,40,9.40,5,Rain-Thunderstorm,211
2015-5-28,24,20,15,16,13,9,90,64,38,1026,1023,1018,16,16,16,19,9,,T,3,Rain,302
2015-5-29,29,23,17,18,14,11,72,60,47,1024,1020,1017,16,16,16,29,17,40,0.00,1,Thunderstorm,167
2015-5-30,28,23,19,20,18,17,87,73,58,1017,1016,1014,16,14,5,29,15,42,10.67,3,Rain,207
2015-5-31,19,14,8,17,10,7,93,88,83,1020,1017,1015,16,8,0,53,34,69,25.65,8,Fog-Rain,43
2015-6-1,12,10,8,9,7,6,93,85,77,1023,1021,1019,16,12,3,40,19,52,T,7,Rain,39
2015-6-2,18,14,11,9,8,6,89,71,52,1023,1022,1020,16,15,11,27,18,35,0.00,4,,50
2015-6-3,21,16,11,12,8,4,77,59,40,1022,1021,1019,16,16,16,32,14,37,0.00,0,,82
2015-6-4,26,20,14,15,13,11,86,70,54,1021,1019,1017,16,16,16,29,15,39,0.00,5,,160
2015-6-5,27,22,17,17,15,13,84,69,54,1017,1015,1013,16,15,11,29,13,40,0.00,3,,214
2015-6-6,18,14,11,15,9,5,84,67,49,1022,1019,1016,16,16,14,39,22,48,0.00,4,,44
2015-6-7,29,19,10,17,10,3,71,56,40,1019,1013,1007,16,16,10,39,23,48,1.78,1,Rain,182
2015-6-8,26,22,17,18,17,15,87,74,60,1007,1006,1004,16,14,1,37,15,48,7.37,7,Rain,235
2015-6-9,21,18,16,17,14,13,90,79,68,1010,1007,1004,16,14,6,32,16,42,4.06,6,Rain,241
2015-6-10,31,23,16,18,15,12,84,63,42,1010,1008,1005,16,15,10,42,18,60,1.27,2,Rain-Thunderstorm,214
2015-6-11,23,20,16,16,12,8,90,67,44,1015,1013,1010,16,16,11,14,5,32,0.00,3,,3
2015-6-12,32,24,17,20,17,13,84,64,44,1015,1011,1008,16,14,0,53,15,76,14.99,5,Fog-Rain,240
2015-6-13,22,19,16,16,14,13,90,78,66,1019,1017,1014,16,11,1,23,9,29,6.86,7,Rain,42
2015-6-14,28,23,19,22,20,16,90,76,62,1017,1015,1013,16,13,1,27,13,43,26.42,5,Fog-Rain,214
2015-6-15,27,24,21,21,21,19,93,80,67,1015,1014,1013,16,13,3,26,14,39,0.51,6,Rain,242
2015-6-16,23,18,14,20,18,11,90,72,53,1021,1014,1011,16,12,1,27,14,37,14.48,5,Fog-Rain,247
2015-6-17,24,18,13,16,14,12,86,70,53,1021,1019,1016,16,16,16,19,4,23,0.00,0,,127
2015-6-18,26,22,18,21,17,13,87,75,62,1016,1014,1012,16,15,5,29,13,39,0.76,5,Rain,213
2015-6-19,22,18,14,18,16,13,93,77,61,1019,1016,1013,16,15,6,26,13,32,T,6,,11
2015-6-20,26,19,13,19,16,12,93,81,69,1017,1013,1009,16,15,10,14,5,18,0.00,4,,37
