CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-6-12,34,29,24,22,21,18,82,64,46,1015,1012,1011,16,16,13,35,20,47,T,2,Thunderstorm,215
2015-6-13,32,28,24,23,21,20,82,68,53,1018,1016,1014,16,15,4,39,15,45,1.27,3,Rain-Thunderstorm,207
2015-6-14,32,27,23,22,21,21,93,74,55,1018,1017,1016,16,15,10,29,14,37,2.29,3,Rain,207
2015-6-15,32,27,22,24,22,21,93,73,52,1019,1017,1014,16,14,1,34,13,45,2.54,4,Rain,214
2015-6-16,32,28,24,23,22,21,87,73,59,1020,1018,1016,16,16,13,26,8,35,3.30,4,Rain,270
2015-6-17,31,27,22,23,22,20,94,78,61,1019,1017,1016,16,13,0,48,8,69,34.29,3,Rain-Thunderstorm,240
2015-6-18,32,27,23,24,22,20,94,75,56,1017,1016,1014,16,12,0,26,6,34,9.14,3,Rain-Thunderstorm,202
2015-6-19,29,26,22,23,22,20,94,84,74,1016,1011,1006,14,6,0,32,11,47,92.71,7,Fog-Rain-Thunderstorm,89
2015-6-20,28,26,22,22,21,20,100,83,65,1014,1009,1004,16,9,2,27,13,35,14.99,7,Rain,324
2015-6-21,33,27,22,22,21,19,93,70,47,1017,1015,1012,16,15,10,37,13,43,0.76,2,Rain-Thunderstorm,54
2015-6-22,32,27,21,24,22,19,97,78,59,1019,1016,1013,16,13,3,27,16,37,4.06,4,Rain-Thunderstorm,188
2015-6-23,32,27,22,23,22,19,85,72,59,1019,1016,1012,16,14,10,29,14,39,0.00,2,,285
2015-6-24,30,25,19,19,18,16,90,67,44,1022,1020,1018,16,16,16,14,6,23,0.00,0,,20
2015-6-25,33,27,21,24,21,18,84,68,52,1018,1015,1012,16,13,3,39,8,53,3.81,2,Rain-Thunderstorm,262
2015-6-26,31,26,22,23,21,20,93,79,65,1015,1012,1010,16,14,3,23,8,29,1.27,6,Rain-Thunderstorm,228
2015-6-27,27,22,16,21,17,12,93,69,45,1015,1012,1009,16,16,13,27,13,42,T,5,,326
2015-6-28,27,21,14,17,14,11,93,68,42,1016,1014,1011,16,16,6,26,9,31,1.02,3,Rain,204
2015-6-29,28,24,19,20,18,17,90,72,54,1011,1010,1008,16,14,3,29,14,37,3.81,2,Rain,252
2015-6-30,29,24,20,21,19,17,84,71,58,1012,1011,1010,16,13,10,24,10,34,T,2,,250
2015-7-1,28,24,20,22,21,19,93,78,63,1014,1012,1011,16,9,2,24,10,31,4.32,5,Rain,237
2015-7-2,28,24,21,22,21,19,100,83,65,1013,1011,1010,16,12,2,23,8,27,5.59,7,Rain-Thunderstorm,205
2015-7-3,28,24,21,22,21,20,97,81,65,1013,1011,1009,10,5,0,19,6,27,15.75,6,Fog-Rain-Thunderstorm,348
2015-7-4,28,24,19,21,19,18,93,74,55,1017,1015,1012,13,8,3,14,7,23,0.00,3,,24
2015-7-5,29,26,21,21,20,19,90,73,55,1018,1017,1016,11,8,5,16,4,21,0.00,2,,68
2015-7-6,31,26,20,23,22,19,97,78,59,1019,1017,1014,16,11,2,27,12,34,T,2,Rain,209
2015-7-7,26,23,20,23,22,20,97,90,82,1017,1015,1014,16,8,0,32,15,37,37.34,7,Fog-Rain-Thunderstorm,226
2015-7-8,29,23,17,24,19,16,93,84,74,1019,1017,1014,16,7,1,40,10,52,4.06,7,Rain,27
2015-7-9,28,24,21,22,21,19,93,81,69,1019,1017,1014,16,12,1,35,12,47,5.84,6,Rain-Thunderstorm,266
2015-7-10,28,24,20,23,21,19,100,87,74,1021,1019,1018,16,10,0,26,9,32,16.76,6,Fog-Rain-Thunderstorm,34
2015-7-11,31,26,20,25,22,19,97,83,68,1022,1020,1017,16,11,3,16,6,27,0.00,3,,114
2015-7-12,33,29,25,24,23,21,88,70,52,1017,1015,1013,16,14,10,21,7,26,0.00,2,,265
2015-7-13,34,29,24,24,23,22,94,73,52,1013,1009,1005,16,15,11,32,16,42,T,1,Rain,226
2015-7-14,34,30,25,26,23,21,80,65,49,1009,1005,1004,16,16,16,27,14,37,0.00,2,,281
2015-7-15,29,25,21,21,19,17,90,73,55,1015,1013,1009,16,15,8,23,9,27,0.00,1,,15
2015-7-16,31,26,20,21,20,19,97,76,55,1017,1015,1013,16,11,3,21,7,29,0.00,0,,151
2015-7-17,34,29,24,24,23,21,82,69,56,1013,1012,1011,16,15,11,32,15,39,0.00,1,,211
2015-7-18,35,29,24,24,23,22,88,70,52,1015,1014,1012,16,15,11,27,12,35,0.00,2,,221
