
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-6-27,33,27,21,18,14,11,61,45,29,1022,1014,1010,16,16,11,76,14,90,2.29,5,Rain-Thunderstorm,41<br />
2015-6-28,35,29,22,15,11,5,61,40,19,1015,1012,1008,16,16,16,24,12,39,0.00,4,,126<br />
2015-6-29,37,29,22,14,9,6,38,28,17,1021,1011,1007,16,15,1,53,10,71,0.51,3,Rain-Thunderstorm,60<br />
2015-6-30,34,28,21,15,13,8,61,41,21,1019,1011,1008,16,16,16,39,14,47,0.00,4,Thunderstorm,113<br />
2015-7-1,36,29,22,13,10,7,49,34,18,1012,1009,1006,16,16,16,19,8,34,0.00,2,,84<br />
2015-7-2,38,31,23,12,10,8,49,33,16,1008,1006,1003,16,16,16,29,10,37,0.00,5,,115<br />
2015-7-3,36,29,23,16,13,7,64,44,23,1018,1009,1006,16,16,16,35,18,42,T,5,Rain-Thunderstorm,54<br />
2015-7-4,36,29,22,20,15,9,69,45,20,1017,1009,1004,16,16,6,39,12,50,7.62,6,Rain-Thunderstorm,85<br />
2015-7-5,34,28,22,19,16,13,84,57,30,1012,1009,1006,16,16,16,35,17,43,0.00,5,,232<br />
2015-7-6,36,30,23,16,13,11,60,41,22,1011,1008,1005,16,16,16,37,17,43,0.00,5,,261<br />
2015-7-7,35,28,21,17,15,11,73,49,24,1017,1010,1005,16,15,3,69,11,80,1.02,3,Rain-Thunderstorm,36<br />
2015-7-8,33,27,20,17,15,13,78,56,34,1012,1009,1006,16,16,16,39,9,48,0.00,2,,135<br />
2015-7-9,34,27,20,17,14,12,64,47,29,1013,1009,1006,16,16,11,37,11,47,6.86,5,Rain,39<br />
2015-7-10,33,27,20,20,18,14,90,62,34,1019,1013,1008,16,15,2,56,13,71,15.24,6,Rain-Thunderstorm,115<br />
2015-7-11,34,27,19,20,17,14,93,63,32,1021,1014,1011,16,16,16,39,8,45,0.51,6,Rain-Thunderstorm,353<br />
2015-7-12,37,31,24,18,11,4,64,39,13,1014,1012,1008,16,16,16,27,9,35,0.00,2,,132<br />
2015-7-13,37,31,24,15,11,7,54,35,16,1012,1009,1005,16,16,16,56,13,79,1.02,1,,310<br />
2015-7-14,34,29,24,16,12,9,50,36,22,1016,1008,1005,16,16,10,47,13,53,T,6,Rain-Thunderstorm,269<br />
2015-7-15,34,29,24,14,11,7,50,36,21,1010,1008,1006,16,16,16,34,16,42,T,4,Rain,264<br />
2015-7-16,36,31,26,13,11,8,45,33,20,1011,1009,1006,16,16,16,27,14,37,0.00,5,,256<br />
2015-7-17,36,31,26,13,11,8,45,32,18,1011,1008,1004,16,16,16,32,16,40,T,3,Rain,276<br />
2015-7-18,37,30,23,14,12,8,54,36,18,1011,1009,1006,16,16,16,58,17,69,0.00,3,,253<br />
2015-7-19,36,29,22,18,14,12,68,47,26,1013,1011,1009,16,16,16,37,14,43,T,4,Rain,252<br />
2015-7-20,37,31,24,17,13,9,60,41,21,1018,1010,1006,16,16,10,69,10,84,0.76,4,Rain-Thunderstorm,286<br />
2015-7-21,37,29,22,19,16,11,84,53,22,1016,1009,1004,16,16,16,37,11,52,3.05,5,Rain-Thunderstorm,90<br />
2015-7-22,35,28,21,19,17,11,84,55,26,1017,1009,1005,16,16,5,37,9,47,6.86,5,Rain-Thunderstorm,178<br />
2015-7-23,36,29,22,19,16,11,84,54,23,1012,1009,1007,16,16,16,32,9,39,0.00,3,,233<br />
2015-7-24,38,32,25,17,13,7,52,35,17,1019,1010,1007,16,16,16,39,9,48,T,4,Rain,199<br />
2015-7-25,38,32,26,16,13,11,51,35,19,1011,1008,1005,16,16,16,52,10,71,0.00,3,,311<br />
2015-7-26,36,29,23,18,14,9,69,45,20,1016,1008,1005,16,16,11,47,12,55,0.00,4,Rain-Thunderstorm,188<br />
2015-7-27,38,31,24,14,12,9,54,36,18,1013,1007,1004,16,16,16,40,14,52,T,3,Rain-Thunderstorm,225<br />
2015-7-28,38,30,22,18,13,9,73,46,18,1021,1010,1005,16,15,3,48,15,56,8.13,6,Rain-Thunderstorm,243<br />
2015-7-29,34,28,22,19,17,13,84,57,30,1021,1014,1010,16,16,8,42,12,60,3.30,6,Rain-Thunderstorm,26<br />
2015-7-30,33,27,20,19,17,14,93,64,34,1025,1018,1013,16,15,4,39,14,47,18.29,6,Fog-Rain-Thunderstorm,354<br />
