
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-7-14,28,18,9,12,10,8,93,62,30,1017,1015,1012,16,16,16,34,8,42,0.00,2,Thunderstorm,183<br />
2015-7-15,25,18,10,12,9,7,89,63,36,1016,1014,1013,16,16,16,29,9,35,0.25,3,Rain-Thunderstorm,159<br />
2015-7-16,28,18,7,10,7,3,86,57,28,1014,1011,1007,16,16,16,39,13,47,0.00,2,,352<br />
2015-7-17,25,18,11,8,2,-2,72,45,18,1017,1012,1009,16,16,16,39,15,50,0.00,4,,293<br />
2015-7-18,24,17,9,9,6,4,89,59,29,1022,1018,1015,16,16,16,21,8,24,0.25,3,Rain,267<br />
2015-7-19,29,18,6,8,5,2,83,51,18,1021,1017,1015,16,16,16,29,8,47,0.00,1,,164<br />
2015-7-20,32,21,11,9,7,3,67,42,17,1018,1014,1011,16,16,16,35,11,45,T,2,Thunderstorm,171<br />
2015-7-21,32,21,10,13,9,3,80,49,17,1015,1011,1007,16,16,4,61,9,72,7.11,2,Rain-Thunderstorm,123<br />
2015-7-22,29,19,9,14,11,7,89,59,28,1010,1008,1006,16,16,13,40,9,50,3.56,3,Rain-Thunderstorm,102<br />
2015-7-23,25,18,11,14,13,9,100,68,36,1019,1015,1009,16,13,1,48,7,66,13.97,7,Rain-Thunderstorm,162<br />
2015-7-24,29,19,9,12,8,0,93,54,15,1019,1016,1013,16,16,16,35,10,43,0.00,1,,180<br />
