
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-6-18,28,19,11,15,10,8,82,57,28,1021,1018,1014,16,16,13,23,8,29,0.00,0,,24<br />
2015-6-19,27,20,13,14,12,8,94,62,41,1016,1013,1011,16,16,16,39,10,48,0.00,0,,356<br />
2015-6-20,24,17,11,9,7,5,77,52,31,1020,1017,1015,16,16,16,32,8,39,0.00,0,,8<br />
2015-6-21,29,20,12,11,7,1,77,47,19,1017,1013,1010,16,16,16,35,10,58,0.00,0,,13<br />
2015-6-22,23,16,9,10,8,6,82,56,41,1021,1020,1017,16,16,16,24,10,34,0.00,0,,346<br />
2015-6-23,27,19,12,11,8,6,72,48,34,1022,1020,1017,16,16,5,27,8,34,0.00,0,,305<br />
2015-6-24,24,18,13,11,9,6,72,52,38,1022,1020,1017,16,16,16,26,13,39,0.00,0,,352<br />
2015-6-25,24,20,16,13,10,8,64,53,41,1026,1023,1020,16,16,13,29,10,35,0.00,1,,355<br />
2015-6-26,29,21,14,12,10,8,72,47,28,1026,1025,1023,16,16,16,19,6,,0.00,0,,245<br />
2015-6-27,32,23,14,13,9,6,72,39,20,1024,1023,1021,16,16,14,21,6,27,0.00,0,,320<br />
2015-6-28,31,23,17,12,9,6,53,35,23,1023,1022,1021,16,16,16,23,8,37,0.00,1,Thunderstorm,290<br />
2015-6-29,34,27,19,12,8,4,53,34,17,1024,1022,1019,16,16,13,24,10,37,0.00,0,Thunderstorm,182<br />
2015-6-30,30,25,20,15,12,8,60,45,31,1023,1019,1017,16,16,13,27,14,45,0.25,2,Thunderstorm,308<br />
2015-7-1,30,23,16,13,10,7,68,44,29,1022,1020,1018,16,16,14,23,6,37,0.00,1,Thunderstorm,358<br />
2015-7-2,27,22,17,12,9,7,60,45,32,1024,1023,1021,16,16,16,24,13,34,0.00,1,,357<br />
2015-7-3,30,23,17,16,11,8,63,47,27,1022,1018,1015,16,16,13,24,8,50,0.25,1,Thunderstorm,166<br />
2015-7-4,33,24,17,11,8,3,59,34,16,1015,1014,1011,16,16,16,16,10,,0.00,0,,298<br />
2015-7-5,23,17,11,13,10,6,94,72,36,1025,1019,1011,16,12,5,35,16,45,3.56,6,,349<br />
2015-7-6,21,16,10,12,10,8,100,72,49,1026,1024,1022,16,14,3,19,8,,1.02,7,,94<br />
2015-7-7,25,19,13,12,10,6,88,62,36,1022,1020,1018,16,16,16,32,6,40,0.00,4,Thunderstorm,328<br />
2015-7-8,22,17,12,10,8,6,72,57,43,1021,1019,1016,16,16,16,21,8,,0.00,3,,347<br />
2015-7-9,24,17,11,10,8,7,82,55,34,1017,1015,1013,16,16,16,34,10,50,0.00,1,,215<br />
2015-7-10,26,21,16,10,7,5,59,45,28,1015,1013,1012,16,16,16,40,14,69,1.78,2,Thunderstorm,247<br />
2015-7-11,27,20,14,7,5,3,55,36,21,1016,1015,1014,16,16,14,47,16,69,0.00,1,,242<br />
