PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-6-11,24,16,7,9,6,1,93,55,23,1024,1021,1020,16,16,16,26,10,34,0.00,5,,333
2015-6-12,24,17,10,11,7,2,94,58,24,1024,1023,1021,16,16,11,27,6,37,4.57,5,Rain,236
2015-6-13,27,17,7,5,1,-5,66,36,12,1022,1021,1018,16,16,16,29,11,40,0.00,0,,263
2015-6-14,28,17,6,5,-1,-5,76,33,11,1021,1020,1019,16,16,16,34,8,47,0.00,0,,242
2015-6-15,28,16,4,-2,-7,-11,49,22,8,1024,1021,1020,16,16,16,40,11,58,0.00,0,,258
2015-6-16,29,14,1,-3,-8,-13,48,20,8,1024,1023,1022,16,16,16,40,10,64,0.00,0,,269
2015-6-17,30,18,5,0,-4,-7,53,24,9,1025,1024,1022,16,16,16,42,13,53,0.00,0,,288
2015-6-18,29,17,6,0,-6,-13,53,22,6,1025,1024,1023,16,16,16,37,11,50,0.00,0,,219
2015-6-19,30,16,2,-3,-7,-11,52,22,7,1025,1024,1024,16,16,11,37,8,50,0.00,0,,271
2015-6-20,32,17,2,-1,-8,-12,52,19,5,1025,1023,1022,16,16,11,40,10,53,0.00,0,,258
2015-6-21,26,19,11,-6,-8,-12,30,15,9,1024,1023,1022,16,16,16,42,16,61,0.00,0,,248
2015-6-22,30,14,-1,-4,-9,-14,51,20,5,1025,1024,1023,16,16,11,42,8,55,0.00,0,,232
2015-6-23,30,18,7,-2,-7,-12,33,18,8,1026,1024,1021,16,16,16,32,8,40,0.00,0,,328
2015-6-24,31,19,7,-1,-5,-8,46,21,8,1026,1024,1022,16,16,16,26,8,34,0.00,0,,79
2015-6-25,30,18,7,-1,-4,-9,43,22,8,1028,1026,1025,16,16,11,34,10,45,0.00,0,,55
2015-6-26,30,18,7,0,-2,-5,50,26,11,1029,1028,1026,16,16,16,34,8,42,0.00,0,,83
2015-6-27,30,20,10,6,1,-1,50,29,14,1028,1027,1026,16,16,16,40,6,48,0.00,1,Rain,192
2015-6-28,28,19,11,10,4,1,63,41,19,1028,1027,1026,16,16,16,40,5,53,0.00,2,Rain,143
2015-6-29,28,19,11,10,7,3,72,46,20,1028,1027,1026,16,16,16,40,6,61,0.00,1,Rain,210
2015-6-30,30,20,11,11,7,3,76,48,18,1028,1028,1027,16,16,2,42,8,60,0.51,1,Rain,268
2015-7-1,29,20,11,11,8,6,76,48,27,1029,1027,1025,16,16,16,26,10,35,0.00,1,,311
2015-7-2,28,23,18,12,8,4,64,39,23,1028,1026,1024,16,16,16,35,18,42,0.00,3,,107
2015-7-3,29,21,13,14,9,2,100,53,20,1027,1025,1022,16,16,16,42,8,50,1.78,2,Rain,227
2015-7-4,24,18,12,10,7,4,82,54,29,1026,1024,1023,16,16,16,26,8,35,0.00,3,Rain,269
2015-7-5,26,16,7,10,6,3,93,53,24,1027,1025,1024,16,16,16,23,6,37,0.25,1,Rain,134
2015-7-6,28,17,6,13,6,1,94,58,17,1028,1027,1025,16,16,11,34,8,53,4.32,2,Rain,187
2015-7-7,23,14,6,11,7,4,100,64,29,1027,1024,1021,16,15,2,24,8,37,6.35,3,Rain,289
2015-7-8,19,13,7,9,7,5,100,79,40,1022,1019,1017,16,15,3,19,8,26,15.75,4,Rain,274
2015-7-9,14,10,7,8,6,2,93,77,47,1018,1017,1015,16,16,6,32,8,45,3.05,7,Rain,272
2015-7-10,19,11,3,7,4,2,100,68,35,1021,1019,1017,16,16,16,32,3,47,0.00,5,,247
2015-7-11,21,12,3,8,5,3,100,61,33,1024,1022,1021,16,16,16,34,6,42,0.00,3,Rain,152
2015-7-12,24,14,4,7,4,0,100,54,22,1025,1024,1023,16,16,16,34,8,47,0.00,1,,124
2015-7-13,26,18,11,7,3,-1,76,43,18,1025,1023,1021,16,16,16,40,6,50,0.00,3,,238
2015-7-14,25,17,9,7,4,2,76,45,24,1023,1021,1018,16,16,16,45,13,58,0.00,1,,286
2015-7-15,27,18,10,6,3,0,66,39,17,1023,1021,1020,16,16,16,34,10,40,0.00,1,,290
2015-7-16,27,17,7,5,3,-2,76,40,16,1024,1023,1021,16,16,16,29,5,37,0.00,1,Rain,130
2015-7-17,27,17,7,6,1,-5,76,37,12,1024,1022,1019,16,16,16,42,10,64,0.00,0,,212
2015-7-18,25,17,9,7,-3,-10,52,26,9,1026,1023,1021,16,16,16,35,13,50,0.00,0,,243
2015-7-19,23,14,7,10,3,0,77,46,22,1029,1028,1026,16,16,11,29,5,39,0.25,4,Rain,280
2015-7-20,23,16,8,10,8,4,88,66,33,1029,1027,1025,16,16,5,29,6,50,8.89,3,Rain,133
2015-7-21,25,18,10,10,7,3,94,58,31,1025,1023,1021,16,16,16,35,8,47,0.00,4,Rain,158
2015-7-22,24,14,6,11,7,4,87,61,27,1022,1020,1019,16,16,11,24,6,37,0.51,3,Rain,355
2015-7-23,22,14,7,8,5,2,93,53,31,1025,1023,1021,16,16,16,40,10,52,0.00,3,,276
2015-7-24,24,16,7,5,3,0,76,44,23,1028,1026,1025,16,16,16,39,10,53,0.00,2,,291
2015-7-25,26,14,4,5,1,-4,81,41,14,1027,1026,1023,16,16,16,39,8,52,0.00,0,,271
